!a CC  B tt         tt U tt   tttttt        d FÚ· F A   A  BC     a
!a F  A   ttttt   ttt     ttttt       d  n c ÚÄÙÓ· B BB      A    a
!a  CB CB     ttttt                        ÚÄÙÉÍÍ¼  C   C         a
!a C  A  CA                            m bÚÙÉÍ¼   D F B           a                        a
!a  B   A   B                            ÚÙ º  BA  A CA  F        a      Uiat
!aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaÄÙaaºaaaaaaaaaaaaaaaaaaaaaa



$D0 E0 T20 N20 M4 lev19  "zwykle gory"
!sssºataaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa³sºaaaaaaaaaaaataaaaaaaaa
!s É¼ te        C      CA                 ³É¼            t UUUWWW a
!s º  t        A BC A F  ACB A B          ³ºn            t        a
!s º  tt        A BA CCB  AB  BC          ³º d          Pt        a
!s Ó·  tttt   C  A CA B C  A B   AC      ÚÙº   c        tt        a
!s  ÓÄÄÄÄ·tt    B A  B F AB C  A         Ô¸Ó·b       tttt         a
!s ÉÍÍÍÍ¸Ó·ttt   C CF A C  A BC           ³ º       tt            a
!sÉ¼    Ô¸Ó· tt   BA A   BW               ³ Ó·    Ott        bib  a
!sº  ww  ³ Ó· tt      CC WB  ttttttttt    Ô¸ º   tttk   O    iui  a
!Í¼  www Ô¸ Ó· tt           tt       tttt  ³ º  tt                a
!a   www  Ô¸É¼  tt    ttttttt           tt ÔÍ¼ tt                 a
!a    ww   Ô¼FG  tttttt                  ttttttt    N    AC  B    a
!a           A   t  WBD  D          -    Ú·   ett      B   A  B   a
!a          ABGD tt AB                   ³º  ?  tt    C CCA  C  C a
!a     WiW    C   tt CF G               ÚÙº      tt  A AB  A  A   a
!a     UpU  B ABB  tt  E  F            CÔÍ¼       tt  C WB C B  B a
!a             GA   t DC               ABGG        tt      W   AA a
!a             CG WAt  AB           tttteAÚÄ·  n    tttttt  BC    a
!a            G  EF tt  ttttt    tttt    C³nºd  ÚÄ·      tt W  C  a
!a              AD   tttt   tttttt        ³ ÓÄÄÄÙÉ¼   CU  tt F  B a
!a      m       DBA  te                  ÚÙ c   É¼   C AUB tt     a
!a     mmm     ABA   tt                  Ô¸dÉÍsÍ¼     B F   tt    a
!a    m m m          UtW                 cÔ¸º       AC A  C  tt   a
!a      m            tt      wwww          Ô¼ wwwww    BA   B ttttt
!a      m           tt     wwwwwwww     wwwwwwwwwwww C  B F      ea
!a      m          tt     wwwwwwwwwwwwwwwwwwwwwwwwwww  A   C  wwGGa
!a             ttttt     wwwwwwwwwwwwwwwwwwwwww   www    B  wwwwG a
!a            tt         wwwwwwwwwwwwwwww ÚÄÄÄ·   wwww A   wwwwwGGa
!a         tttt     A     wwwwwwwww     ÚÄÙ bcÓÄ·  wwww  wwwwwwABGa
!a        ttB   FCG       wwwwwwwww   ÚÄÙÉÍÍÍÍÍ¸ÓÄ· wwwwwwwww     a
!a       ttA BABD BACG C wwwwwwwww  C ÔÍÍ¼  m  ÔÍ¸Ó· wwwwwww      a
!a      tt     CAE B ABGwwwwwwwwww B           n Ô¸º  wwww        a
!a     tt    B    F BG Awwwwwwwww F A    jlj      Ô¼  www         a
!a     t       C         wwwwww  AE     h.o.h         www         a
!a     t                  www   B  C     W W         wwww         a
!a    ttttt                   CE CA             i   wwww    A     a
!a   tt e tt                A GD F  B           t  wwww        C  a
!a  tt     tt          A  BD D AE C             t  www       AB   a
!tttt       tt      C      C A GB               t wwww     B      a
!a           tt          A  B E GCC             t www        C    a
!a            t       B C EF ACCA              tt www             a
!a            t           B B BC  A           tt wwww             a
!a            t        A   A BAGB          tttt wwww              a
!a   C        t      BC   C C  A C       ttt   wwww               a
!a    mA      tt           B CBGA       tt    wwww      G         a
!a  Bcgn BC    t       C A  AB CBC     tt    wwww                 a
!a     d       t          BC  AG A    tt    wwww                  a
!a   nC        t           AA  CB   ttt     www   tttttt          a
!a             tt       B  C CFWC  tt     = www   t           A   a
!a             UtU        B ABWA ttt       wwww   t         ABC   a
!a              t          C  tttt tt     wwwwy   t     Crrrrrrr  a
!a             tt         ttttt   A tt   q565qztttt      r ojo rD a
!a            tt     tttttt     CB   ttttq555qtt        Arj.h.jr  a
!a            t     tt  F  BAC A C       q545qztt   y    r .l. r  a
!a   C        t  tttt  A ACA AAB AB      ewww  yt       CrA...ArA a
!aBA         ttttt    CCAB     CAB       wwww   tt      ABCifiBCA a
!a  C  F     te   C BBA F  jhj   CAC     www     tt   H           a
!a A B       t     AC     j.o.j  A BA   wwww     kttttt           a
!aA C A      tt   CB A    iti     CC    www           tt      m   a
!a A CB A     tt   AC C  tttB  A BAA C  www            tt   bc d  a
!a AB  A       tt   AB tttC  CABCC B    www         I   tt   n    a
!aC  A  BC      tt F CttBF ABA    F     wwwz ttttt       tt   c   a
!a BA  C         tttttt   A tttttt    tt585ttt   ttt     et       a
!a   A  AB C     t      ttttt    tt  tt wwwez      tttttttt       a                        a
!a C  F  A       tttttttt         tttt  wwww              ttttttttt      Uiat
!aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaawwwaaaaaaaaaaaaaaaaaaaaaaa

$D0 E0 T20 N23  M8 lev20 "kolejne gory"
!sssºtºsssssssºaaaaaaaaaaa³sÉÍÍ³sssºaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
!s  ºtÈ¸      ºWW  A mhm W³É¼UU³  É¼A     A B           C  F      a
!s  ºttÔÍÍÍÍÍ¸Ó·   F .p.  Ô¼U ÚÙÉÍ¼Btttt   CF A tttttt A B  BB    a
!s É¼ tttttt Ô¸Ó·   AB   BA  ÚÙÉ¼  ttA tttttttttt C Ftt   A A CAB a
!s º       tt ÔÍ¼      AF   ÚÙÉ¼A ttB FGCCGBCGFA AAB  tt C  CB    a
!s º  www   tttttttt C    B ÔÍ¼  Bt CBGpX.BC A CBC CBA tt  B      a
!s º  wwww   te    tt         BC At FGAhlYFtttttAFGA F Ati        a
!s Ó·  www   t      tt       CA A tt AGpX.ttCFGttiC AA  t    A    a
!s  Ó·  ww   t       tt       CB F tB BCGFGAGC Bt B B F t  C      a
!s ÉÍ¼       t        tt     B CB AttA B CA BC ttAGCA  tt         a
!s º        tt         t      ABC BCtttttt A AttB BA C t          a
!s º        t          tt     C ACB AB B tt FttB C B   t          a
!s Ó·       t       C   tttt     BAAC A C tttt AC ACB  t          a
!s É¼       t              tt     C ABB FCB A A BF     tt         w
!sÉ¼       tt     BA  C     ttttttt Z#ACA C B CBA  B    t        ww
!Í¼        t                      tt  # ZBAF AA  B      t       www
!a         t     A   AB AB         tttt  A CCB A  C     t      wwww
!a         t       BC  C CA BC        tt     AC        tt      wwwa
!aA        t    A C A CAB A  ACB       tttt    B      tt      wwwwa
!a  CA     t    #ABC BC A  CB  A B        tt         tt       www a
!a         tt   W#C AA ACF A  BAC C        ttttt   ttt        www a
!a B        tt  WCB   ÚÄÄ·C BB C BA F          ttttt         wwww a
!a   F       t     AÚÄÙc ÓÄÄÄ·  A C   ÚÄ·         te     wwwwwww  a
!a           t  B  ÚÙÉÍÍÍÍÍÍ¸ÓÄÄÄ·  ÚÄÙcÓ·       qqq  wwwwwwwww   a
!a  C        t    ÚÙÉ¼ d   cÔÍÍÍ¸ÓÄÄÙd  É¼    www222wwwwwwwwww    a
!a           t    ³É¼ m        bÔÍÍÍ¸   º    wwww123wwwwww        a
!a           t   ÚÙº          n     Ô¸  ºABCwwwww222wwww          a
!a           ttt Ô¸º                 ³ mÓ· wwww  qqqe             a
!a          ttett Ô¼                 Ô¸ É¼wwww    t          CB   a
!a         tt   t           Pk        ³ ºwwwwÚ·   tt       B      a
!a       ttt    t           t         Ô¸ºwwwÚÙÓ·   ttttt  A       a
!a      tt      t           t          Ô¼wwwÔÍ¸Ó·      tt   C     a
!a     tt       tt          t          ACwwww ÔÍ¼   CW  tt        a
!a    tt         tt    C    t             www  A   ABUW  tt       a
!a    t      F    t        tt             www   C AC BUA  tt      a
!a    tt   B  B   t  AB   tt              www    B A FC    t      a
!a     t  A CAC   tt    ttt           A   wwww  CAA BC A  tt      a
!a     t  F  B F   tt  tt          A       wwww  B A BB   t       a
!a    tt   AC A C   tttt            CB      www     C  C  t       a
!a    t   B  BC     te        ?        C   wwww  A        t       a
!a   tt   Ú·   A    tt            B        www            tt      a
!a   t   ÚÙº   h     tt             A      www             t      a
!a   t  ÚÙ º  ouoÚÄ·  t                   wwww             t      a
!a  tt  Ô¸ Ó·    ³ º  t                  wwww              t      a
!a  t    Ô¸ ÓÄÄÄÄÙÉ¼  t               d wwww        j      t    ÚÄÄ
!a  t     ÔÍ¸ AB É¼   tt             mbwwww   ÚÄ·  jhj     tt  ÚÙ s
!a  t       Ô¸  É¼     t            c bwww   ÚÙ º  .l.      t ÚÙ  s
!a  tt       Ô¸ º      t         n  mBwwww   ÔÍ¸Ó·  .   ÚÄÄ·tÚÙ   s
!a   tt       Ô¸º      t        d g Awwww      ³ Ó·    ÚÙÉÍ¼tÔ¸   s
!a    t   -    Ô¼     tt          bmwwww       ÔÍ¸ÓÄÄÄÄÙÉ¼ttttÔ¸  s
!a    t              tt        c Ú· www          ÔÍ¸ ÉÍÍ¼tt it Ô¸ s
!a   tt             tt          ÚÙº www      ttttt Ô¸º ttt   t  ÔÍÍ
!a   t       k      t          ÚÙnº wwww    tt   tt Ô¼ t     tt   a
!a   t              t          Ô¸ Ó· www   tt     tt  tt      tt  a
!a   t        t     ttt      m  ³mÉ¼ www   t  ww   tttt        t  a
!a   tt  Ot  Nt  Rt   t        ÚÙÉ¼ wwww   t  www              t  a
!a   etttttttttttttttttt       ³nº  www    t  wwww             t  a
!a     t      t        t      dÔ¸Ó· www    tt  www            tt  a
!a     t      t        t      ÚÄÙÉ¼ www     t                tt   a
!a     t               tt     ³ É¼ wwww     t  :z           tt    a
!a    tt    C  B        t    ÚÙdº wwww=    ttk           tttt  CDAA
!a   tt   A  BAA CB     t    ³ É¼wwww    y t        tttttt   rrrrrr
!a  tt   C BAC  B  A    tt   Ô¸º www      tt       tt       ABCo.lr
!a  t  B ABC A F  C  A   tt   Ô¼wwww      t   Ittttt            .ha                        a
!a tt   AC  A   BABAC    ett   mwww      Htttttt y          DEFo.la      Uiat
!aataaaaaaaaaaaaaaaaaaaaaaataaaawwwaaaaaaataaaaaaaaaaaaaaaaaaraaaaa

$D2 E1 T04 G N22 M0 *Dvarhk Oldrin*   lev21       "lidkowe gory"
!ssssssssssssssºsºsaaaaaaaaaaataaaaaaaas³ssssssssssssssssssssssssss
!s  i       ÉÍÍ¼É¼BDC Aojphpjote    A CC³        c                s
!s      ÉÍÍÍ¼ÉÍÍ¼ E BA j h^h jt F AC B  ³bÉÍÍÍÍ¸dÉÍÍÍÍÍÍÍÍ¸       s
!ssÍÍÍÍÍ¼ÉÍÍÍ¼  AC   G oj u jot        ÚÙÉ¼    ÔÍ¼        ÔÍÍÍÍÍ¸ s
!ÍsÍÍÍÍÍÍ¼  A C  G D      X Y t        ÔÍ¼            C         ³ s
!         B    qqqq   G       tt                   F A  C B     Ô¸s
!·           GqqqqqqG          t               B A     B A       ³s
!º         D qqqqqqqqqq        t          A  C  B  A C         ÚÄÙs
!º      G  Gqqqqqqqqqqq        t        B  BD A             ÚÄÄÙ  s
!º         qqqqqqqqqqq         tt   E A  C             ÚÄÄÄÄÙ     s
!ÓÄ·       qqqqqqqqqqqq         t  D C               ÚÄÙÉÍÍÍ¸     s
!s º        qqqG   qqqq         t    BC             ÚÙb º A ÔÍ¸   s
!ÉÍ¼     D  qq   D qqq          tt                  Ô¸ É¼B B CÔ¸  s
!º              G  qqqD          t                   ÔÍ¼A CA   ÔÍ¸s
!º         G      qqq  G        UtU U              CB A  B   B C ÔÍ
!ÓÄ·              qq          UW t W W           B A   BCW  AU    s
!s Ó·                        W   t    W    B    C W WC         F  a
!s bÓÄÄÄ·           Ú·    d      tt   C  A  AC FWB       i        a
!s    d Ó·         ÚÙÓ· m         t    AB  C  A                   a
!s     c º         ÔÍ¸Ó· n Ú·    et      A  B  D                  a
!s ÉÍÍÍÍ¸ÓÄ·         ³ ÓÄÄÄÙº   ttt       C        ww E           a
!ÉÍ¼ AB Ô¸ Ó·        ÔÍÍÍ¸  º ttt t               www  D    www13ww
!º C     Ô¸É¼            ³ É¼ t Ú·tt              wwwwC    wwww13ww
!sB  B  C Ô¼B CA        ÚÙÉ¼  tÚÙº t               www F  wwwww13ww
!a C  A  D  CB          ÔÍ¼tttt³ º t               D  E  wwww e   a
!aABE BF   A  C     tttttttt  ÚÙ º ttttt            F    www      a
!ae      CBWWBWA tttt       ÚÄÙ É¼     t                 www      a
!ttttttt    A ttttC F       Ô¸ É¼      t                wwww      a
!a     tttt   t AWBWW C     ÚÙ º       tttt             www       a
!º A C    ttttt   C A      ÚÙ  º          t             www       a
!Ó·  BA       te   B  A  ÚÄÙ  É¼B         t            wwww       a
!sÓ·C         ttt    C   ³A  É¼C     C    ttt         wwww        a
!ÉÍ¼            t        Ô¸B ºB A B  B B    t        wwww         a
!º              tt        Ô¸ º  CF GC A     t        www          a
!º  C  B  A      tttt      Ô¸º A  A B      tt        wwww         a
!ÓÄ· AÚ·CB B   Ú·   t       Ô¼C B  C       t          www         a
!s ÓÄÄÙÓÄ·  ÚÄ·³ÓÄ· tt     b m   A         t          www         a
!s   n   ÓÄÄÙ ÓÙ mÓ· t       n             t         wwww         a
!sÉÍÍÍ¸d    ÉÍÍÍÍÍÍ¼ t       cd            t         www          a
!Í¼A  ÔÍÍ¸ É¼        t        bc          tt         www          a
!s  B   AÔÍ¼        tt       bm           t          wwww         a
!s   AC            tt          n          t           wwww        a
!s A               t          d Ú·       tt            wwww       a
!s   B     F  W    t           ÚÙÓ·      t              www       a
!s  C  C  A   C    t          ÚÙG Ó·     t              www C     a
!º    A BC  B U    tt         Ô¸ gÉ¼     tt            wwwwB      a
!Ó·    C   A        t        ÚÄÙn º   Ú·  t            wwwC A     a
!sÓ·  B  F  C       t        ³c   ÓÄ·ÚÙÓ· t #          ww Ú·      a
!s Ó·     A         ttttt    ÔÍ¸ d  ÓÙ nºZtU UU        wwB³Ó·     a
!s  Ó·                  tttt   Ô¸     c ºWt W WWÚÄ·  Ú·wwAÔ¸º     a
!s   ÓÄ·                   t    ÔÍ¸    É¼tt     Ô¸ÓÄÄÙÓ·BC Ô¼     a
!s    É¼                   tt   = Ôs¸ É¼ t       Ô¸  d Ó·A        a
!s   É¼         ÚÄ·         ttt    ÚÙÉ¼ tt        Ô¸cÉÍÍ¼         a
!sÉÍÍ¼        ÚÄÙBÓ·          t    ³É¼ tt          ³ º            a
!É¼          ÚÙACAÉ¼          t    Ô¼  t           ³É¼            a
!º   ÚÄ· Ú·ÚÄÙÉÍÍÍ¼           tt       t           Ô¼             a
!ÓÄ· ³AÓÄÙÓÙ É¼                t  e   tt                          a
!s ÓÄÙ      É¼                 tttttttt                           a
!s    ÉÍÍsÍÍ¼                      t            B A      E        a
!s  dÉ¼                B           t       ÚÄ·C        CA C FB    a
!s ÉÍ¼             G C             t       Ô¸ÓÄÄ·   A B           a
!s ºc  b     c ÚÄ·  A  A          ttyzzy    Ô¸ dÓ·n     CA B  ÚÄÄÄÄ
!s Ó·c  ÚÄ· n ÚÙbº B  C B         t z*9z     ³   ÓÄÄÄÄ·   ÚÄÄÄÙ   s
!s  ÓÄÄÄÙ ÓÄÄÄÙ  Ó·  A            t ;yy:   ÚÄÙ     c  ÓÄÄÄÙ       s                        a
!s                ÓÄÄÄ·B  ÚÄÄÄÄ·  t   ÚÄÄÄÄÙ                      s
!sssssssssssssssssssssÓÄÄÄÙssssÈÍatass³ssssssssssssssssssssssssssss

$D0 E0 T20 N25 G M0 P8 lev22 "nawalanka"
!aaaaaaaaaaaaaattaaaaaaaaaaaaaaaa³ssssssssssssssºaaaaaaaaaaaaaaaaaaa
!a      %     ; te z     %       ³              º UUUWWW  A       a
!a         = 0  t ,<           ÚÄÙÉÍÍÍÍÍÍÍÍÍÍ¸  Ó·      C    CC   a
!a           y: t 9 ::        ÚÙ É¼m         Ô¸b º         B    B a
!a          9y <tt ;z         Ô¸ ºd   wwww    Ô¸mº       A    ttttt
!a  B         0z tt <z         Ô¸Ó·  wwwwwwww  ÔÍ¼         tttt  ea
!a F  A      :  ; tt ;         mÔÍ¼  wwwwwwwww            tt   A  a
!a   C B C      9y t y        bc d    wwwwwwww        ttttt  FC B a
!a A  CC           tt           n      wwwwww        tt    CB A   a
!a   F  A           tt        d         wwww        tt  A#B    C  a
!a BC  B             tt        c         www       tt  B#F  AB    a
!a  A A               tt                          tt F#CC C    F  a
!a B    B      m       t                         tt  #A  B B AC   a
!a   AC       bnc      t                      C  t   B  A   B     a
!a  G   C    c db      t                         t CB  C  AC  G ÚÄÄ
!a B          n       tt                    B   tt   A  B     ÚÄÙ s
!a   A               tt                   A    tt  B   CA A ÚÄÙ   s
!a    a              t                 C   B  tt CB AC   ÚÄÄÙ ÉÍÍÍÍ
!a      F            t                       tt    CB  FÚÙ ÉÍÍ¼   a
!a  B               tttt      %   "      C   t  A C   ÚÄÙÉÍ¼ i/i  a
!a    C           ttte tt        &          tt F B  AC³ É¼ A p.p  a
!a             tttt     tt    Y    %      A t   C CB ÚÙÉ¼ AB      a
!a          tttt         t                  t  A B  ÚÙÉ¼ CDEFGDAGCt
!a       tttt       CA   t              B   t CC  B ÔÍ¼ ABCDEFFADEF
!a      tt       B A     t                 tt B  A          tttttta
!a     tt           B    ttt              tt   CA    tttttttt    ea
!a     t                tthtt            tt  A      tt           ÚÄ
!a     t                t   tt   tttt    t     tttttt ÚÄÄ·     ÚÄÙs
!a    tt                t    ttttt  ttttttt   tt      ÔÍ¸ÓÄÄÄÄÄÙÉÍÍ
!a   tt                 tt     ÚÄ·   d   ettttt      b cÔÍÍ¸b ÉÍ¼ a
!ae tt          A        t     Ô¸Ó· m ÚÄ· t "UY       n    ÔÍÍ¼ A a
!tttt      C  C          tt     Ô¸ÓÄÄÄÙÉ¼ tW% &        d      C   a
!a           A    B  F    t      ÔÍ¸b É¼  t                 CB  BAa
!a        B     A      C  t        ³ É¼  tt                  A A  a
!ÄÄ·          CB F  A     t   Y   nÔÍ¼  tt                    C   a
!s Ó·       A   A CB BA  tt  "     c   tt                       F a
!s  ÓÄÄÄÄ·    AC B C  C tt  %         tt                      C   a
!s    d  ÓÄÄ·   B   AB tt             t           h            B  a
!sÉÍ¸   cn cÓÄÄ·  A    t A            t           .c            ACa
!sº ÔÍ¸ dÉÍ¸ d Ó·F  BC ttt  C         tt            c         F A a
!sÓ·  ÔsÍ¼ ÔÍÍ¸ Ó· C  A  t             t        cccccc tttttttttt a
!sÉ¼          ÔÍ¸ºA BB  Ft   A         t            c         iFtAa
!sº       h     Ô¼ A  CA tt B          tt         .c         BC t a
!sº     olllo    A C B C  tt  CA        t         h         A  CtAa
!sº              CBB CA F  tt   C     " t   %                 B t a
!sÓ·            AB AC  C B  tt          t         BA           Bt a
!s Ó·          F  A B B AA C t B   "  tttt   rrrr  BC         C t a
!s  º     Qk     C  AC CB B  t       tt  tt  r..rrrFCD      F   t a
!ÍÍ¸Ó·    t     F BAC B AC  tt  B   tt   ?tttrr.Y.rBADG   i   C tAa
!a Ô¸Ó·   t       A  A C BA t A   ttt  rrrr ttrr.&rrGEÚÄÄÄ·    GGGa
!a  Ô¸º   t  S  A CC  BB A  t    tt    r..rrrttrr..rÚÄÙ   ÓÄÄ·CGGGa
!a m Ô¼rrrtrrrrrrB ACB  C F tt ett     rY...r ttr.rr³ ÉÍsÍÍ¸ Ó·BGGa
!ac  b    t     wwwB  A  AA Ztttt      rrr&.r  trrrÚÙÉ¼ofo Ô¸É¼GGBa
!a  n     t    wwwwwwC BC  B#FZt%        rrrr  tt  ÔÍ¼j.huj Ô¼rC  a
!ad       t   wwwwwww A  FA C#Zt             ÚÄ·tttt   dfd    r F a
!a c      t   wwwwwww  BA  F A t            ÚÙ º   t          r   a
!a        tt   wwwwwww   CB C tt A         ÚÙ É¼   t          r   a
!a         tt      wwwwAB  A tt          d Ô¸ ºrrrrtr    -    r   a
!a          tt      www CBA  t BC       c  m³ º    tr         r   a
!a           t      wwww  F tt            nÚÙ º    trrrtrrrrtrr   a
!a           ttttt   wwww  tt A  C        ÚÙ É¼   Otk  t    t rrr a
!a        tttte  ttt  www tt   B        c ³ É¼ttttttttttttttttttr a
!a     tttt        tttttttt  C           ÚÙ º     t    t    t     a
!a   ttt              wwww          wwww Ô¸ º     t    t    t     a                        a
!a   t                 wwww      wwwwwwwwwÔÍ¼    St   Rt   Rt  O  a      Uiat
!aaaataaaaaaaaaaaaaaaaaawwwwaaaawwwwwwwwwwwwwaaaaaaaaaaaaaaaaaaaaaa


$D3 E1 T00 N24 M0 *Krowa* lev23 "konwoj krow"
!aaaaaaaaaaaaaaaaaaaaas³ss³ssssºssºsaaaaaaaaaaaaaaaaaaaaaaaaaataaaa
!a=qqqqi*0; y          ÔÍ¸ÔÍ¸  ºÉÍ¼   B              CA      et   a
!a qqqqqqqyy G     AC B  ÔÍ¸³ É¼º    A  CA  C BC  B          tt   a
!a  qqqqqq:;         A CA  ³ÔÍ¼É¼  C   A  BB A AC  AC      ttt    a
!a  qqqq:; G       B  B CACÔÍÍÍ¼     BC A  A  A  A        tt      a
!a   qq t   qqq   CA A AB B AB      B  B  C BC CA C      tt       a
!a G    tt  qqqq    C CB  F tttttt  AC  CB A A B  A    ttt        a
!a  qqq  t   qqqq  B F C Attt %  tt  %A  A    B  F    tt        qqq
!a qqqqq tt  qqqqq  A  ttttBÚÄÄ· #tt# #B  ttttt      tt        qqqq
!a qqqqqq tt  qqqq    ttCAA Ô¸ Ó· #tt   ttt   tttt ttt         qqqq
!a qqqqqqq t         ttC  CA Ô¸dº   ttttt        ttt           qqqq
!a  Gqqqqq t  G qqqq t  AB  C ³nº                  te           qqq
!a  qqqqqq t  qqqqqqtt  B B   ³ º              G   tt             a
!a qqqqqq  t  qqqq tt    C A ÚÙGÓ·          qqq     tt     G      a
!a qqqqG  tt   qq ttqq CA   ÚÙ ÉÍ¼    Ú·   qqqqq     t      m m   a
!a  qqq  tt  ttttttqqq   B  Ô¸ º     ÚÙº    qqqq     t     d.h.d  a
!a G    tt  tt qqqqqqqq  C A ³ º    ÚÙcÓ· G  qq      t      dud   a
!a      t  tt qqqqqqqqq   B  Ô¸Ó·   Ô¸dcº            tt           a
!a  qq  tettqqqqqqqqqq     CA ³ Ó·   ÔÍ¸Ó·  G         t           a
!a qqq  tttqqqqqqqqqqq G A  BCÔ¸ º     Ô¸º            t        tttt
!a qqq    t  qqqqqqqqqq   F  A ³cÓ·     Ô¼            tttt  tttt ea
!a  qqq   t   qqqqqqqqq    A   ³dnÓ·       Gqq        #tetttt     a
!a  qqqq  t  G qqqqqqqqq C  B C³ ÉÍ¼       qqqq     tttt          a
!a  qqqq  tt   qqqqqqqqq  BC  ÚÙÉ¼          qqq    tt  t          a
!a qqqqqq  ttttttqqqqqq  F  AÚÙÉ¼               tttt   tt         a
!a qqqqqqq  te  tttqqq B ittGÔÍ¼  ttttt     ttttt       t         a
!a Gqqqqqq  t   G tt    AttGGt##ttt   tt   tt           t         a
!a  qqqqqq tt G    tt C ttAGGtttt      ttttt            tt        a
!a qqqqqq  t        ttttt ÚÄ·F ##                        tt       a
!a qqqqq  tt            ÚÄÙÉ¼                      G      tt      a
!a   qqq tt          c  ³ É¼                     qqq       t      a
!a  G    t             ÚÙ º d      mc n        G qqqq      t      a
!a      #t#         d n³ dºm        n           qqqqq      tt     a
!a      Gtt        ngmÚÙ cÓÄ·b        d         qqqG        t     a
!a        tt      c c ³ n d ÓÄÄ·     c                      t     a
!a  G qqq  tt        ÚÙ ÉÍÍÍ¸  ÓÄÄÄÄÄÄÄÄÄÄ·                 t     a
!a    qqqq  t       ÚÙ É¼b  ÔÍÍ¸    ÚÄ·   ÓÄÄ·         #   tt     a
!a    qqqq  t       Ô¸ ºm  j   ÔÍÍÍ¸ÔÍ¼ÉÍÍÍÍ¸ÓÄ·     #     t      a
!a     qq  tt       n³ Ó· jhj      Ô¸ É¼  h ÔÍ¸Ó·          t      a
!a        tt       bÚÙ É¼j.l.j  k   ³ º  plp  ³ Ó·        tt      a
!a       tt        ÚÙ É¼   f       ÚÙ º   ^   ³ É¼        t       a
!a       t       ÚÄÙÉÍ¼      C BBCÚÙC Ó·     FÔÍ¼         t       a
!a       t       Ô¸ º      CA CA AÔÍÍÍ¸ÓÄ·E GGE  W       tt       a
!a      tt        ³ Ó·     WB A B     ÔÍ¸ºGGGi W        tt        a
!a      t         ³ Bº    WA CBA        Ô¼WF W         tt         a
!a      t        ÚÙ É¼   FWBAF         tttttti        tt          a
!q      t        ³ Aº     CA ttttt    tt    ttttt     t           a
!qqq    tt       ³G º    AA F ÚÄ·tttttt         tttt  t           a
!qqqq    t       Ô¸ º   C BA A³ º                  tttt           a
!qqqq    tt       ³ Ó·   B CAÚÙGº    bn            #et#      G    a
!qqqq  #  t  #    Ô¸ Ó·   At Ô¸ Ó· c   m             t   qqq      a
!qq      #t#       ÔÍ¸ÓÄ·  tF Ô¸ ÓÄÄÄ·              tt   qqqq     a
!a   G   tt          ÔÍÍ¼  te  ³ ÉÍÍ¸Ó·            tt    qqqq     a
!a       t    qq           t  ÚÙ º  Ô¸º           tt      Gqq     a
!a       t  qqqq          tt  ³  º   Ô¼      B    t               a
!a       t  qqqq G     tttt   Ô¸ º B     CA      tt               a
!a      tt   qqq      tt       ³ º   C B #     Get              ttt
!a      t  G qq      tt        Ô¸Ó·  A #CC ttttttt  G          ttea
!a      t         tttt          ÔÍ¼    ttttt qqqqtt          ttt  a
!a      t        tt                 tttt AWG qqqq tttt   ttttt    a
!a      tt     ttt                      CWBC  qqqq G ttttt        a
!a       tt  ttt           Gqq  Ú·  A BC A   G qqq                a
!a        tttt            qqqqq ³Ó·  B AC  A                      a
!a                        Gqqqq ³É¼ C A  BC                       a                        a
!a                          qqqÚÙº   B  C                         a      Uiat
!aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa³sºaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa

$D0 E0 T20 N21 M7 lev24 "wiecej gor"
!aaaºaaaaaaaaaºaaaaaaaawwwaaaataaaaaaaaaa³aaaaaaaaaaaaºaat³aaaaaaaa
!a É¼      É¸ ºUUU   BBwww    t          ÔÍÍ¸         º  t³       a
!a º      É¼ÔÍ¼WWW  GA www    tt            ÔÍ¸     ÉÍ¼ tt³       a
!aÉ¼ ÉÍ¸ É¼       AFAF wwww    t              ÔÍ¸   º   t ÔÍ¸     a
!Í¼  º ÔÍ¼     ABCDE   wwwww   t               ÚÙ ÉÍ¼   t   ³     a
!a  É¼      BABA  E     wwwww  tt              ³ É¼    tt  ÚÙ   ÉÍÍ
!a É¼      F  G  A       wwwwwW t              Ô¸º     t   Ô¸ÉÍÍ¼ a
!a º         F         ttt5885ttt               Ô¼    ttt   Ô¼    a
!aÉ¼                   t  wwwwwWtt                  ttt te        a
!Í¼                   tt   wwww  tt                tt   t         a
!a                  ttt     wwww  tt           ttttt    t         a
!a                ttt       wwwww  t           t        t         a
!a             tttt         wwwww  t           t        t         a
!a    ttttt  ttt             wwwww tt          t        t         a
!a  ttt   tttt               wwwww  t          t        ttt       a
!tttt                        wwwww  t          t          t       a
!a                            wwww" tt      tttt          t       a
!a                            q565q" t     tt             t       a
!a               tttt       ttq545q" t     t              t       a
!a              tt  tttt   tt wwww"  t    tt              tt      a
!a             tt      ttttt wwwww   tt  tt                t      a
!a          tttt  ÚÄ·        wwww     tttt                 t      a
!a         tt    ÚÙ ÓÄÄÄÄ·   www       te                  tt     a
